GPS Dump generated by lap tracker, see: github.com/edward-dunton/lap-tracker

12:09:11.10>	LAT:52.80366516		LONG:-1.10811448	MPH:0.02	M/S^2:0.000	M/S^2 Lat:0.000
12:09:11.20>	LAT:52.80366516		LONG:-1.10811448	MPH:0.00	M/S^2:-0.103	M/S^2 Lat:0.000
12:09:11.30>	LAT:52.80366516		LONG:-1.10811484	MPH:0.06	M/S^2:+0.257	M/S^2 Lat:0.000
12:09:11.40>	LAT:52.80366516		LONG:-1.10811472	MPH:0.06	M/S^2:0.000	M/S^2 Lat:0.000
12:09:11.50>	LAT:52.80366516		LONG:-1.10811472	MPH:0.16	M/S^2:+0.463	M/S^2 Lat:0.000
12:09:11.60>	LAT:52.80366516		LONG:-1.10811436	MPH:0.12	M/S^2:-0.206	M/S^2 Lat:0.000
12:09:11.70>	LAT:52.80366516		LONG:-1.10811412	MPH:0.17	M/S^2:+0.257	M/S^2 Lat:0.000
12:09:11.80>	LAT:52.80366516		LONG:-1.10811436	MPH:0.20	M/S^2:+0.103	M/S^2 Lat:0.000
12:09:11.90>	LAT:52.80366516		LONG:-1.10811388	MPH:0.16	M/S^2:-0.154	M/S^2 Lat:0.000
12:09:12.00>	LAT:52.80366516		LONG:-1.10811365	MPH:0.22	M/S^2:+0.257	M/S^2 Lat:0.000
12:09:12.10>	LAT:52.80366516		LONG:-1.10811365	MPH:0.35	M/S^2:+0.566	M/S^2 Lat:0.000
12:09:12.20>	LAT:52.80366516		LONG:-1.10811388	MPH:0.23	M/S^2:-0.514	M/S^2 Lat:0.000
12:09:12.30>	LAT:52.80366516		LONG:-1.10811412	MPH:0.08	M/S^2:-0.669	M/S^2 Lat:0.000
12:09:12.40>	LAT:52.80366516		LONG:-1.10811412	MPH:0.12	M/S^2:+0.154	M/S^2 Lat:0.000
12:09:12.50>	LAT:52.80366516		LONG:-1.10811448	MPH:0.10	M/S^2:-0.051	M/S^2 Lat:0.000
12:09:12.60>	LAT:52.80366516		LONG:-1.10811484	MPH:0.12	M/S^2:+0.051	M/S^2 Lat:0.000
12:09:12.70>	LAT:52.80366516		LONG:-1.10811484	MPH:0.21	M/S^2:+0.412	M/S^2 Lat:0.000
12:09:12.80>	LAT:52.80366516		LONG:-1.10811484	MPH:0.15	M/S^2:-0.257	M/S^2 Lat:0.000
12:09:12.90>	LAT:52.80366516		LONG:-1.10811484	MPH:0.17	M/S^2:+0.103	M/S^2 Lat:0.000
12:09:13.00>	LAT:52.80366516		LONG:-1.10811472	MPH:0.09	M/S^2:-0.360	M/S^2 Lat:0.000
12:09:13.10>	LAT:52.80366516		LONG:-1.10811436	MPH:0.12	M/S^2:+0.103	M/S^2 Lat:0.000
12:09:13.20>	LAT:52.80366516		LONG:-1.10811448	MPH:0.13	M/S^2:+0.051	M/S^2 Lat:0.000
12:09:13.30>	LAT:52.80366516		LONG:-1.10811484	MPH:0.07	M/S^2:-0.257	M/S^2 Lat:0.000
12:09:13.40>	LAT:52.80366516		LONG:-1.10811496	MPH:0.13	M/S^2:+0.257	M/S^2 Lat:0.000
12:09:13.50>	LAT:52.80366516		LONG:-1.10811532	MPH:0.13	M/S^2:0.000	M/S^2 Lat:0.000
12:09:13.60>	LAT:52.80366516		LONG:-1.10811520	MPH:0.08	M/S^2:-0.206	M/S^2 Lat:0.000
12:09:13.70>	LAT:52.80366516		LONG:-1.10811496	MPH:0.10	M/S^2:+0.103	M/S^2 Lat:0.000
12:09:13.80>	LAT:52.80366516		LONG:-1.10811484	MPH:0.14	M/S^2:+0.154	M/S^2 Lat:0.000
12:09:13.90>	LAT:52.80366516		LONG:-1.10811496	MPH:0.07	M/S^2:-0.309	M/S^2 Lat:0.000
12:09:14.00>	LAT:52.80366516		LONG:-1.10811496	MPH:0.16	M/S^2:+0.412	M/S^2 Lat:0.000
12:09:14.10>	LAT:52.80366516		LONG:-1.10811567	MPH:0.21	M/S^2:+0.206	M/S^2 Lat:0.000
12:09:14.20>	LAT:52.80366516		LONG:-1.10811555	MPH:0.09	M/S^2:-0.514	M/S^2 Lat:0.000
12:09:14.30>	LAT:52.80366516		LONG:-1.10811615	MPH:0.02	M/S^2:-0.309	M/S^2 Lat:0.000
12:09:14.40>	LAT:52.80366516		LONG:-1.10811651	MPH:0.02	M/S^2:0.000	M/S^2 Lat:0.000
12:09:14.50>	LAT:52.80366516		LONG:-1.10811651	MPH:0.17	M/S^2:+0.669	M/S^2 Lat:0.000
12:09:14.60>	LAT:52.80366516		LONG:-1.10811698	MPH:0.14	M/S^2:-0.154	M/S^2 Lat:0.000
12:09:14.70>	LAT:52.80366516		LONG:-1.10811698	MPH:0.01	M/S^2:-0.566	M/S^2 Lat:0.000
12:09:14.80>	LAT:52.80366516		LONG:-1.10811722	MPH:0.06	M/S^2:+0.206	M/S^2 Lat:0.000
12:09:14.90>	LAT:52.80366516		LONG:-1.10811746	MPH:0.07	M/S^2:+0.051	M/S^2 Lat:0.000
12:09:15.00>	LAT:52.80366516		LONG:-1.10811770	MPH:0.10	M/S^2:+0.154	M/S^2 Lat:0.000
12:09:15.10>	LAT:52.80366516		LONG:-1.10811770	MPH:0.28	M/S^2:+0.772	M/S^2 Lat:0.000
12:09:15.20>	LAT:52.80366516		LONG:-1.10811806	MPH:0.09	M/S^2:-0.823	M/S^2 Lat:0.000
12:09:15.30>	LAT:52.80366516		LONG:-1.10811830	MPH:0.02	M/S^2:-0.309	M/S^2 Lat:0.000
12:09:15.40>	LAT:52.80366516		LONG:-1.10811830	MPH:0.12	M/S^2:+0.412	M/S^2 Lat:0.000
12:09:15.50>	LAT:52.80366516		LONG:-1.10811853	MPH:0.14	M/S^2:+0.103	M/S^2 Lat:0.000
12:09:15.60>	LAT:52.80366516		LONG:-1.10811830	MPH:0.16	M/S^2:+0.103	M/S^2 Lat:0.000
12:09:15.70>	LAT:52.80366516		LONG:-1.10811865	MPH:0.10	M/S^2:-0.257	M/S^2 Lat:0.000
12:09:15.80>	LAT:52.80366516		LONG:-1.10811901	MPH:0.06	M/S^2:-0.206	M/S^2 Lat:0.000
12:09:15.90>	LAT:52.80366516		LONG:-1.10811937	MPH:0.10	M/S^2:+0.206	M/S^2 Lat:0.000
12:09:16.00>	LAT:52.80366516		LONG:-1.10811973	MPH:0.03	M/S^2:-0.309	M/S^2 Lat:0.000
12:09:16.10>	LAT:52.80366516		LONG:-1.10811973	MPH:0.02	M/S^2:-0.051	M/S^2 Lat:0.000
12:09:16.20>	LAT:52.80366516		LONG:-1.10811973	MPH:0.03	M/S^2:+0.051	M/S^2 Lat:0.000
12:09:16.30>	LAT:52.80366516		LONG:-1.10811985	MPH:0.06	M/S^2:+0.103	M/S^2 Lat:0.000
12:09:16.40>	LAT:52.80366516		LONG:-1.10812020	MPH:0.16	M/S^2:+0.463	M/S^2 Lat:0.000
12:09:16.50>	LAT:52.80366516		LONG:-1.10812032	MPH:0.14	M/S^2:-0.103	M/S^2 Lat:0.000
12:09:16.60>	LAT:52.80366516		LONG:-1.10812032	MPH:0.21	M/S^2:+0.309	M/S^2 Lat:0.000
12:09:16.70>	LAT:52.80366516		LONG:-1.10812044	MPH:0.07	M/S^2:-0.617	M/S^2 Lat:0.000
12:09:16.80>	LAT:52.80366516		LONG:-1.10812068	MPH:0.12	M/S^2:+0.206	M/S^2 Lat:0.000
12:09:16.90>	LAT:52.80366516		LONG:-1.10812080	MPH:0.14	M/S^2:+0.103	M/S^2 Lat:0.000
12:09:17.00>	LAT:52.80366516		LONG:-1.10812116	MPH:0.22	M/S^2:+0.360	M/S^2 Lat:0.000
12:09:17.10>	LAT:52.80366516		LONG:-1.10812140	MPH:0.28	M/S^2:+0.257	M/S^2 Lat:0.000
12:09:17.20>	LAT:52.80366516		LONG:-1.10812151	MPH:0.05	M/S^2:-1.029	M/S^2 Lat:0.000
12:09:17.30>	LAT:52.80366516		LONG:-1.10812163	MPH:0.15	M/S^2:+0.463	M/S^2 Lat:0.000
12:09:17.40>	LAT:52.80366516		LONG:-1.10812187	MPH:0.07	M/S^2:-0.360	M/S^2 Lat:0.000
12:09:17.50>	LAT:52.80366516		LONG:-1.10812199	MPH:0.15	M/S^2:+0.360	M/S^2 Lat:0.000
12:09:17.60>	LAT:52.80366516		LONG:-1.10812199	MPH:0.06	M/S^2:-0.412	M/S^2 Lat:0.000
12:09:17.70>	LAT:52.80366516		LONG:-1.10812235	MPH:0.15	M/S^2:+0.412	M/S^2 Lat:0.000
12:09:17.80>	LAT:52.80366516		LONG:-1.10812211	MPH:0.10	M/S^2:-0.206	M/S^2 Lat:0.000
12:09:17.90>	LAT:52.80366516		LONG:-1.10812283	MPH:0.21	M/S^2:+0.463	M/S^2 Lat:0.000
12:09:18.00>	LAT:52.80366516		LONG:-1.10812283	MPH:0.20	M/S^2:-0.051	M/S^2 Lat:0.000
12:09:18.10>	LAT:52.80366516		LONG:-1.10812271	MPH:0.16	M/S^2:-0.154	M/S^2 Lat:0.000
12:09:18.20>	LAT:52.80366516		LONG:-1.10812271	MPH:0.16	M/S^2:0.000	M/S^2 Lat:0.000
12:09:18.30>	LAT:52.80366516		LONG:-1.10812283	MPH:0.10	M/S^2:-0.257	M/S^2 Lat:0.000
12:09:18.40>	LAT:52.80366516		LONG:-1.10812318	MPH:0.10	M/S^2:0.000	M/S^2 Lat:0.000
12:09:18.50>	LAT:52.80366516		LONG:-1.10812294	MPH:0.08	M/S^2:-0.103	M/S^2 Lat:0.000
12:09:18.60>	LAT:52.80366516		LONG:-1.10812318	MPH:0.15	M/S^2:+0.309	M/S^2 Lat:0.000
12:09:18.70>	LAT:52.80366516		LONG:-1.10812354	MPH:0.08	M/S^2:-0.309	M/S^2 Lat:0.000
12:09:18.80>	LAT:52.80366516		LONG:-1.10812354	MPH:0.06	M/S^2:-0.103	M/S^2 Lat:0.000
12:09:18.90>	LAT:52.80366516		LONG:-1.10812354	MPH:0.18	M/S^2:+0.566	M/S^2 Lat:0.000
12:09:19.00>	LAT:52.80366516		LONG:-1.10812402	MPH:0.09	M/S^2:-0.412	M/S^2 Lat:0.000
12:09:19.10>	LAT:52.80366516		LONG:-1.10812366	MPH:0.07	M/S^2:-0.103	M/S^2 Lat:0.000
12:09:19.20>	LAT:52.80366516		LONG:-1.10812378	MPH:0.01	M/S^2:-0.257	M/S^2 Lat:0.000
12:09:19.30>	LAT:52.80366516		LONG:-1.10812366	MPH:0.10	M/S^2:+0.412	M/S^2 Lat:0.000
12:09:19.40>	LAT:52.80366516		LONG:-1.10812402	MPH:0.03	M/S^2:-0.309	M/S^2 Lat:0.000
12:09:19.50>	LAT:52.80366516		LONG:-1.10812414	MPH:0.07	M/S^2:+0.154	M/S^2 Lat:0.000
12:09:19.60>	LAT:52.80366516		LONG:-1.10812414	MPH:0.13	M/S^2:+0.257	M/S^2 Lat:0.000
12:09:19.70>	LAT:52.80366516		LONG:-1.10812378	MPH:0.10	M/S^2:-0.103	M/S^2 Lat:0.000
12:09:19.80>	LAT:52.80366516		LONG:-1.10812402	MPH:0.05	M/S^2:-0.257	M/S^2 Lat:0.000
12:09:19.90>	LAT:52.80366516		LONG:-1.10812402	MPH:0.12	M/S^2:+0.309	M/S^2 Lat:0.000
12:09:20.00>	LAT:52.80366516		LONG:-1.10812414	MPH:0.07	M/S^2:-0.206	M/S^2 Lat:0.000
12:09:20.10>	LAT:52.80366516		LONG:-1.10812438	MPH:0.12	M/S^2:+0.206	M/S^2 Lat:0.000
12:09:20.20>	LAT:52.80366516		LONG:-1.10812438	MPH:0.06	M/S^2:-0.257	M/S^2 Lat:0.000
12:09:20.30>	LAT:52.80366516		LONG:-1.10812449	MPH:0.10	M/S^2:+0.206	M/S^2 Lat:0.000
12:09:20.40>	LAT:52.80366516		LONG:-1.10812438	MPH:0.21	M/S^2:+0.463	M/S^2 Lat:0.000
12:09:20.50>	LAT:52.80366516		LONG:-1.10812438	MPH:0.16	M/S^2:-0.206	M/S^2 Lat:0.000
12:09:20.60>	LAT:52.80366516		LONG:-1.10812449	MPH:0.22	M/S^2:+0.257	M/S^2 Lat:0.000
12:09:20.70>	LAT:52.80366898		LONG:-1.10812485	MPH:0.17	M/S^2:-0.206	M/S^2 Lat:0.205
12:09:20.80>	LAT:52.80366898		LONG:-1.10812497	MPH:0.16	M/S^2:-0.051	M/S^2 Lat:0.051
12:09:20.90>	LAT:52.80366898		LONG:-1.10812533	MPH:0.13	M/S^2:-0.154	M/S^2 Lat:0.000
12:09:21.00>	LAT:52.80366898		LONG:-1.10812521	MPH:0.09	M/S^2:-0.154	M/S^2 Lat:0.000
12:09:21.10>	LAT:52.80366898		LONG:-1.10812497	MPH:0.10	M/S^2:+0.051	M/S^2 Lat:0.000
12:09:21.20>	LAT:52.80366898		LONG:-1.10812497	MPH:0.12	M/S^2:+0.051	M/S^2 Lat:0.000
12:09:21.30>	LAT:52.80366898		LONG:-1.10812521	MPH:0.09	M/S^2:-0.103	M/S^2 Lat:0.000
12:09:21.40>	LAT:52.80366898		LONG:-1.10812545	MPH:0.12	M/S^2:+0.103	M/S^2 Lat:0.000
12:09:21.50>	LAT:52.80366898		LONG:-1.10812581	MPH:0.09	M/S^2:-0.103	M/S^2 Lat:0.000
12:09:21.60>	LAT:52.80366898		LONG:-1.10812545	MPH:0.16	M/S^2:+0.309	M/S^2 Lat:0.000
12:09:21.70>	LAT:52.80366898		LONG:-1.10812545	MPH:0.17	M/S^2:+0.051	M/S^2 Lat:0.000
12:09:21.80>	LAT:52.80366898		LONG:-1.10812569	MPH:0.08	M/S^2:-0.412	M/S^2 Lat:0.000
12:09:21.90>	LAT:52.80366898		LONG:-1.10812604	MPH:0.06	M/S^2:-0.103	M/S^2 Lat:0.000
12:09:22.00>	LAT:52.80366898		LONG:-1.10812604	MPH:0.03	M/S^2:-0.103	M/S^2 Lat:0.000
12:09:22.10>	LAT:52.80366898		LONG:-1.10812604	MPH:0.03	M/S^2:0.000	M/S^2 Lat:0.000
12:09:22.20>	LAT:52.80366898		LONG:-1.10812628	MPH:0.15	M/S^2:+0.514	M/S^2 Lat:0.000
12:09:22.30>	LAT:52.80366898		LONG:-1.10812604	MPH:0.00	M/S^2:-0.669	M/S^2 Lat:0.000
12:09:22.40>	LAT:52.80366898		LONG:-1.10812604	MPH:0.06	M/S^2:+0.257	M/S^2 Lat:0.000
12:09:22.50>	LAT:52.80366898		LONG:-1.10812652	MPH:0.23	M/S^2:+0.772	M/S^2 Lat:0.000
12:09:22.60>	LAT:52.80366898		LONG:-1.10812628	MPH:0.09	M/S^2:-0.617	M/S^2 Lat:0.000
12:09:22.70>	LAT:52.80366898		LONG:-1.10812616	MPH:0.14	M/S^2:+0.206	M/S^2 Lat:0.000
12:09:22.80>	LAT:52.80366898		LONG:-1.10812616	MPH:0.02	M/S^2:-0.514	M/S^2 Lat:0.000
12:09:22.90>	LAT:52.80366898		LONG:-1.10812628	MPH:0.06	M/S^2:+0.154	M/S^2 Lat:0.000
12:09:23.00>	LAT:52.80366898		LONG:-1.10812664	MPH:0.15	M/S^2:+0.412	M/S^2 Lat:0.000
12:09:23.10>	LAT:52.80366898		LONG:-1.10812664	MPH:0.22	M/S^2:+0.309	M/S^2 Lat:0.000
12:09:23.20>	LAT:52.80366898		LONG:-1.10812664	MPH:0.28	M/S^2:+0.257	M/S^2 Lat:0.000
12:09:23.30>	LAT:52.80366898		LONG:-1.10812628	MPH:0.15	M/S^2:-0.566	M/S^2 Lat:0.000
12:09:23.40>	LAT:52.80366898		LONG:-1.10812628	MPH:0.16	M/S^2:+0.051	M/S^2 Lat:0.000
12:09:23.50>	LAT:52.80366898		LONG:-1.10812652	MPH:0.24	M/S^2:+0.360	M/S^2 Lat:0.000
12:09:23.60>	LAT:52.80367279		LONG:-1.10812688	MPH:0.30	M/S^2:+0.257	M/S^2 Lat:0.256
12:09:23.70>	LAT:52.80366898		LONG:-1.10812664	MPH:0.13	M/S^2:-0.772	M/S^2 Lat:0.024
12:09:23.80>	LAT:52.80367279		LONG:-1.10812700	MPH:0.14	M/S^2:+0.051	M/S^2 Lat:0.002
12:09:23.90>	LAT:52.80367279		LONG:-1.10812712	MPH:0.13	M/S^2:-0.051	M/S^2 Lat:0.051
12:09:24.00>	LAT:52.80367279		LONG:-1.10812771	MPH:0.15	M/S^2:+0.103	M/S^2 Lat:0.000
12:09:24.10>	LAT:52.80366898		LONG:-1.10812747	MPH:0.12	M/S^2:-0.154	M/S^2 Lat:0.154
12:09:24.20>	LAT:52.80367279		LONG:-1.10812712	MPH:0.05	M/S^2:-0.309	M/S^2 Lat:0.048
12:09:24.30>	LAT:52.80367279		LONG:-1.10812736	MPH:0.06	M/S^2:+0.051	M/S^2 Lat:0.051
12:09:24.40>	LAT:52.80367279		LONG:-1.10812771	MPH:0.08	M/S^2:+0.103	M/S^2 Lat:0.000
12:09:24.50>	LAT:52.80367279		LONG:-1.10812747	MPH:0.06	M/S^2:-0.103	M/S^2 Lat:0.000
12:09:24.60>	LAT:52.80367279		LONG:-1.10812747	MPH:0.15	M/S^2:+0.412	M/S^2 Lat:0.000
12:09:24.70>	LAT:52.80367279		LONG:-1.10812747	MPH:0.08	M/S^2:-0.309	M/S^2 Lat:0.000
12:09:24.80>	LAT:52.80367279		LONG:-1.10812747	MPH:0.03	M/S^2:-0.206	M/S^2 Lat:0.000
12:09:24.90>	LAT:52.80366898		LONG:-1.10812747	MPH:0.13	M/S^2:+0.412	M/S^2 Lat:0.000
12:09:25.00>	LAT:52.80366898		LONG:-1.10812747	MPH:0.22	M/S^2:+0.412	M/S^2 Lat:0.000
12:09:25.10>	LAT:52.80366898		LONG:-1.10812783	MPH:0.15	M/S^2:-0.309	M/S^2 Lat:0.000
12:09:25.20>	LAT:52.80366898		LONG:-1.10812783	MPH:0.13	M/S^2:-0.103	M/S^2 Lat:0.000
12:09:25.30>	LAT:52.80366898		LONG:-1.10812819	MPH:0.02	M/S^2:-0.463	M/S^2 Lat:0.000
12:09:25.40>	LAT:52.80366898		LONG:-1.10812819	MPH:0.05	M/S^2:+0.103	M/S^2 Lat:0.000
12:09:25.50>	LAT:52.80366898		LONG:-1.10812819	MPH:0.12	M/S^2:+0.309	M/S^2 Lat:0.000
12:09:25.60>	LAT:52.80366898		LONG:-1.10812819	MPH:0.10	M/S^2:-0.051	M/S^2 Lat:0.000
12:09:25.70>	LAT:52.80366898		LONG:-1.10812783	MPH:0.16	M/S^2:+0.257	M/S^2 Lat:0.000
12:09:25.80>	LAT:52.80366898		LONG:-1.10812795	MPH:0.01	M/S^2:-0.669	M/S^2 Lat:0.000
12:09:25.90>	LAT:52.80366898		LONG:-1.10812783	MPH:0.03	M/S^2:+0.103	M/S^2 Lat:0.000
12:09:26.00>	LAT:52.80366898		LONG:-1.10812783	MPH:0.12	M/S^2:+0.360	M/S^2 Lat:0.000
12:09:26.10>	LAT:52.80366898		LONG:-1.10812771	MPH:0.08	M/S^2:-0.154	M/S^2 Lat:0.000
12:09:26.20>	LAT:52.80366898		LONG:-1.10812747	MPH:0.08	M/S^2:0.000	M/S^2 Lat:0.000
12:09:26.30>	LAT:52.80366898		LONG:-1.10812783	MPH:0.03	M/S^2:-0.206	M/S^2 Lat:0.000
12:09:26.40>	LAT:52.80366898		LONG:-1.10812771	MPH:0.07	M/S^2:+0.154	M/S^2 Lat:0.000
12:09:26.50>	LAT:52.80366898		LONG:-1.10812747	MPH:0.14	M/S^2:+0.309	M/S^2 Lat:0.000
12:09:26.60>	LAT:52.80366898		LONG:-1.10812771	MPH:0.16	M/S^2:+0.103	M/S^2 Lat:0.000
12:09:26.70>	LAT:52.80366898		LONG:-1.10812771	MPH:0.07	M/S^2:-0.412	M/S^2 Lat:0.000
12:09:26.80>	LAT:52.80366898		LONG:-1.10812747	MPH:0.21	M/S^2:+0.617	M/S^2 Lat:0.000
12:09:26.90>	LAT:52.80366898		LONG:-1.10812747	MPH:0.18	M/S^2:-0.103	M/S^2 Lat:0.000
12:09:27.00>	LAT:52.80366898		LONG:-1.10812747	MPH:0.12	M/S^2:-0.309	M/S^2 Lat:0.000
12:09:27.10>	LAT:52.80366898		LONG:-1.10812783	MPH:0.16	M/S^2:+0.206	M/S^2 Lat:0.000
12:09:27.20>	LAT:52.80366898		LONG:-1.10812783	MPH:0.07	M/S^2:-0.412	M/S^2 Lat:0.000
12:09:27.30>	LAT:52.80366898		LONG:-1.10812712	MPH:0.15	M/S^2:+0.360	M/S^2 Lat:0.000
12:09:27.40>	LAT:52.80366898		LONG:-1.10812712	MPH:0.12	M/S^2:-0.154	M/S^2 Lat:0.000
12:09:27.50>	LAT:52.80366898		LONG:-1.10812736	MPH:0.03	M/S^2:-0.360	M/S^2 Lat:0.000
12:09:27.60>	LAT:52.80366898		LONG:-1.10812747	MPH:0.05	M/S^2:+0.051	M/S^2 Lat:0.000
12:09:27.70>	LAT:52.80366898		LONG:-1.10812747	MPH:0.05	M/S^2:0.000	M/S^2 Lat:0.000
12:09:27.80>	LAT:52.80366898		LONG:-1.10812712	MPH:0.09	M/S^2:+0.206	M/S^2 Lat:0.000
12:09:27.90>	LAT:52.80366898		LONG:-1.10812736	MPH:0.16	M/S^2:+0.309	M/S^2 Lat:0.000
12:09:28.00>	LAT:52.80366898		LONG:-1.10812712	MPH:0.09	M/S^2:-0.309	M/S^2 Lat:0.000
12:09:28.10>	LAT:52.80366898		LONG:-1.10812700	MPH:0.14	M/S^2:+0.206	M/S^2 Lat:0.000
12:09:28.20>	LAT:52.80366898		LONG:-1.10812700	MPH:0.16	M/S^2:+0.103	M/S^2 Lat:0.000
12:09:28.30>	LAT:52.80366898		LONG:-1.10812700	MPH:0.14	M/S^2:-0.103	M/S^2 Lat:0.000
12:09:28.40>	LAT:52.80366898		LONG:-1.10812688	MPH:0.03	M/S^2:-0.463	M/S^2 Lat:0.000
12:09:28.50>	LAT:52.80366898		LONG:-1.10812688	MPH:0.16	M/S^2:+0.566	M/S^2 Lat:0.000
12:09:28.60>	LAT:52.80366898		LONG:-1.10812664	MPH:0.13	M/S^2:-0.154	M/S^2 Lat:0.000
12:09:28.70>	LAT:52.80366898		LONG:-1.10812688	MPH:0.02	M/S^2:-0.463	M/S^2 Lat:0.000
12:09:28.80>	LAT:52.80366898		LONG:-1.10812652	MPH:0.07	M/S^2:+0.206	M/S^2 Lat:0.000
12:09:28.90>	LAT:52.80366898		LONG:-1.10812604	MPH:0.16	M/S^2:+0.412	M/S^2 Lat:0.000
12:09:29.00>	LAT:52.80366898		LONG:-1.10812581	MPH:0.15	M/S^2:-0.051	M/S^2 Lat:0.000
12:09:29.10>	LAT:52.80366898		LONG:-1.10812569	MPH:0.10	M/S^2:-0.206	M/S^2 Lat:0.000
12:09:29.20>	LAT:52.80366898		LONG:-1.10812581	MPH:0.14	M/S^2:+0.154	M/S^2 Lat:0.000
12:09:29.30>	LAT:52.80366898		LONG:-1.10812545	MPH:0.18	M/S^2:+0.206	M/S^2 Lat:0.000
12:09:29.40>	LAT:52.80366898		LONG:-1.10812545	MPH:0.09	M/S^2:-0.412	M/S^2 Lat:0.000
12:09:29.50>	LAT:52.80366898		LONG:-1.10812545	MPH:0.06	M/S^2:-0.154	M/S^2 Lat:0.000
12:09:29.60>	LAT:52.80366898		LONG:-1.10812569	MPH:0.25	M/S^2:+0.875	M/S^2 Lat:0.000
12:09:29.70>	LAT:52.80366898		LONG:-1.10812533	MPH:0.15	M/S^2:-0.463	M/S^2 Lat:0.000
12:09:29.80>	LAT:52.80366898		LONG:-1.10812521	MPH:0.03	M/S^2:-0.514	M/S^2 Lat:0.000
12:09:29.90>	LAT:52.80366898		LONG:-1.10812521	MPH:0.06	M/S^2:+0.103	M/S^2 Lat:0.000
12:09:30.00>	LAT:52.80366898		LONG:-1.10812497	MPH:0.15	M/S^2:+0.412	M/S^2 Lat:0.000
12:09:30.10>	LAT:52.80366898		LONG:-1.10812521	MPH:0.21	M/S^2:+0.257	M/S^2 Lat:0.000
12:09:30.20>	LAT:52.80366898		LONG:-1.10812521	MPH:0.13	M/S^2:-0.360	M/S^2 Lat:0.000
12:09:30.30>	LAT:52.80366898		LONG:-1.10812497	MPH:0.08	M/S^2:-0.206	M/S^2 Lat:0.000
12:09:30.40>	LAT:52.80366898		LONG:-1.10812497	MPH:0.07	M/S^2:-0.051	M/S^2 Lat:0.000
12:09:30.50>	LAT:52.80366898		LONG:-1.10812521	MPH:0.16	M/S^2:+0.412	M/S^2 Lat:0.000
12:09:30.60>	LAT:52.80366898		LONG:-1.10812521	MPH:0.07	M/S^2:-0.412	M/S^2 Lat:0.000
12:09:30.70>	LAT:52.80366898		LONG:-1.10812485	MPH:0.12	M/S^2:+0.206	M/S^2 Lat:0.000
12:09:30.80>	LAT:52.80366898		LONG:-1.10812461	MPH:0.07	M/S^2:-0.206	M/S^2 Lat:0.000
12:09:30.90>	LAT:52.80366898		LONG:-1.10812497	MPH:0.05	M/S^2:-0.103	M/S^2 Lat:0.000
12:09:31.00>	LAT:52.80366898		LONG:-1.10812485	MPH:0.00	M/S^2:-0.206	M/S^2 Lat:0.000
12:09:31.10>	LAT:52.80366898		LONG:-1.10812485	MPH:0.05	M/S^2:+0.206	M/S^2 Lat:0.000
12:09:31.20>	LAT:52.80366898		LONG:-1.10812485	MPH:0.15	M/S^2:+0.463	M/S^2 Lat:0.000
12:09:31.30>	LAT:52.80366898		LONG:-1.10812449	MPH:0.15	M/S^2:0.000	M/S^2 Lat:0.000
12:09:31.40>	LAT:52.80366898		LONG:-1.10812461	MPH:0.13	M/S^2:-0.103	M/S^2 Lat:0.000
12:09:31.50>	LAT:52.80366898		LONG:-1.10812461	MPH:0.16	M/S^2:+0.154	M/S^2 Lat:0.000
12:09:31.60>	LAT:52.80366898		LONG:-1.10812461	MPH:0.10	M/S^2:-0.257	M/S^2 Lat:0.000
12:09:31.70>	LAT:52.80366898		LONG:-1.10812438	MPH:0.13	M/S^2:+0.103	M/S^2 Lat:0.000
12:09:31.80>	LAT:52.80366898		LONG:-1.10812449	MPH:0.01	M/S^2:-0.514	M/S^2 Lat:0.000
12:09:31.90>	LAT:52.80366898		LONG:-1.10812438	MPH:0.02	M/S^2:+0.051	M/S^2 Lat:0.000
12:09:32.00>	LAT:52.80366898		LONG:-1.10812438	MPH:0.05	M/S^2:+0.103	M/S^2 Lat:0.000
12:09:32.10>	LAT:52.80366898		LONG:-1.10812438	MPH:0.10	M/S^2:+0.257	M/S^2 Lat:0.000
12:09:32.20>	LAT:52.80366898		LONG:-1.10812449	MPH:0.22	M/S^2:+0.514	M/S^2 Lat:0.000
12:09:32.30>	LAT:52.80366898		LONG:-1.10812438	MPH:0.12	M/S^2:-0.463	M/S^2 Lat:0.000
12:09:32.40>	LAT:52.80366898		LONG:-1.10812438	MPH:0.07	M/S^2:-0.206	M/S^2 Lat:0.000
12:09:32.50>	LAT:52.80366898		LONG:-1.10812438	MPH:0.17	M/S^2:+0.463	M/S^2 Lat:0.000
12:09:32.60>	LAT:52.80366898		LONG:-1.10812438	MPH:0.13	M/S^2:-0.206	M/S^2 Lat:0.000
12:09:32.70>	LAT:52.80366898		LONG:-1.10812438	MPH:0.15	M/S^2:+0.103	M/S^2 Lat:0.000
12:09:32.80>	LAT:52.80366898		LONG:-1.10812449	MPH:0.17	M/S^2:+0.103	M/S^2 Lat:0.000
12:09:32.90>	LAT:52.80366898		LONG:-1.10812449	MPH:0.25	M/S^2:+0.360	M/S^2 Lat:0.000
12:09:33.00>	LAT:52.80366898		LONG:-1.10812438	MPH:0.21	M/S^2:-0.206	M/S^2 Lat:0.000
12:09:33.10>	LAT:52.80366898		LONG:-1.10812438	MPH:0.23	M/S^2:+0.103	M/S^2 Lat:0.000
